,Name,Base_Salary,HRA,Bonus,Deductions,Gross_Salary,Net_Salary
1806,Employee_1806,2167004,28277,6100,9759,2201381,1849690.8
1807,Employee_1807,2114925,20968,1532,8183,2137425,1804304.9
1808,Employee_1808,410527,22249,2687,7383,435463,422419.3
1809,Employee_1809,2169731,19420,318,2097,2189469,1846357.3
1810,Employee_1810,878600,10835,3995,6373,893430,848797.5
1811,Employee_1811,1315003,24454,2159,3153,1341616,1235030.6
1812,Employee_1812,145970,20764,2321,1850,169055,167205.0
1813,Employee_1813,1472828,21796,2268,3847,1496892,1358025.8
1814,Employee_1814,2830310,28262,3329,1931,2861901,2319878.3
1815,Employee_1815,619382,27539,343,1065,647264,630212.75
1816,Employee_1816,1807980,10584,365,6486,1818929,1579939.5
1817,Employee_1817,2321300,17924,5334,1128,2344558,1955439.8
1818,Employee_1818,404148,25408,515,5306,430071,419531.85
1819,Employee_1819,2170816,12430,4540,5552,2187786,1839627.2
1820,Employee_1820,517663,19867,837,7301,538367,520141.0
1821,Employee_1821,1569615,23301,4751,3087,1597667,1432270.2
1822,Employee_1822,595110,16786,4141,4815,616037,596259.45
1823,Employee_1823,2160638,22867,4433,2643,2187938,1845773.7
1824,Employee_1824,1924629,23025,2031,7673,1949685,1674014.0
1825,Employee_1825,1287163,20016,566,7372,1307745,1202827.2
1826,Employee_1826,2440128,21977,9297,6497,2471402,2040077.5
1827,Employee_1827,1255511,23132,7354,3241,1285997,1190183.0
1828,Employee_1828,1095616,22417,319,8422,1118352,1045539.75
1829,Employee_1829,775477,20440,4123,5938,800040,766142.0
1830,Employee_1830,492352,11441,8704,7470,512497,494974.2
1831,Employee_1831,2571798,21304,8996,4995,2602098,2132864.8
1832,Employee_1832,1973462,21789,6263,1533,2001514,1716063.5
1833,Employee_1833,1993542,20547,3790,1107,2017879,1727572.4
1834,Employee_1834,2072636,15773,6307,2205,2094716,1778828.1
1835,Employee_1835,2748071,24885,2732,1806,2775688,2258641.1
1836,Employee_1836,2101043,17571,6836,7073,2125450,1796013.3
1837,Employee_1837,684825,25425,6154,4485,716404,692370.05
1838,Employee_1838,2638767,29373,9178,9682,2677318,2183252.5
1839,Employee_1839,2703204,12890,7654,4864,2723748,2215626.6
1840,Employee_1840,794440,12400,5206,3498,812046,778583.4
1841,Employee_1841,368034,11593,6264,1753,385891,380423.1
1842,Employee_1842,282796,17180,3488,7080,303464,296384.0
1843,Employee_1843,2267297,19666,5488,2780,2292451,1917835.5
1844,Employee_1844,718569,11755,6195,5089,736519,708953.6
1845,Employee_1845,2591449,18648,8186,7919,2618283,2140473.5
1846,Employee_1846,1490549,18158,55,6964,1508762,1363677.2
1847,Employee_1847,2430831,11293,2930,3924,2445054,2021001.7
1848,Employee_1848,1184251,21072,4478,2858,1209801,1128633.65
1849,Employee_1849,307452,17581,7187,5318,332220,326170.05
1850,Employee_1850,2976786,15765,985,6600,2993536,2403604.7
1851,Employee_1851,2886982,12678,1888,5531,2901548,2339356.0
1852,Employee_1852,2069306,13011,4245,4076,2086562,1770420.7
1853,Employee_1853,2492798,25792,7108,3501,2525698,2082225.2
1854,Employee_1854,1547145,14240,1893,7764,1563278,1400802.6
1855,Employee_1855,1247040,19401,4129,8368,1270570,1171968.2
1856,Employee_1856,2738876,14831,7100,5779,2760807,2241235.2
1857,Employee_1857,266016,24408,7915,5811,298339,292528.0
1858,Employee_1858,928837,29574,9397,5115,967808,918869.6
1859,Employee_1859,2623603,22715,568,3215,2646886,2166419.7
1860,Employee_1860,1008818,17885,198,3465,1026901,972083.6
1861,Employee_1861,2437893,29207,5053,8755,2472153,2040514.2
1862,Employee_1862,879747,25829,7332,4105,912908,870095.1
1863,Employee_1863,497887,19720,8538,2374,526145,513449.75
1864,Employee_1864,1281732,26145,9214,6505,1317091,1212396.8
1865,Employee_1865,675049,28143,4541,1181,707733,687572.5
1866,Employee_1866,1225072,13217,2303,6511,1240592,1148606.0
1867,Employee_1867,2214555,25958,1972,4069,2242485,1883457.9
1868,Employee_1868,1579222,22149,2647,2865,1604018,1436592.3
1869,Employee_1869,1881734,25442,7327,4187,1914503,1653597.7
1870,Employee_1870,1127572,28143,7709,1991,1163424,1091140.85
1871,Employee_1871,2821740,21358,8668,3747,2851766,2308896.6
1872,Employee_1872,612087,27276,1402,7861,640765,617229.55
1873,Employee_1873,2494610,15921,2780,5399,2513311,2068695.0
1874,Employee_1874,438286,11552,9771,4842,459609,447364.15
1875,Employee_1875,2439243,20532,9837,7562,2469612,2037326.0
1876,Employee_1876,1130984,14913,5184,9603,1151081,1071052.8
1877,Employee_1877,644386,24862,475,1503,669723,650976.95
1878,Employee_1878,1485306,18611,8927,5040,1512844,1368957.4
1879,Employee_1879,1447264,26766,5957,8538,1479987,1340804.8
1880,Employee_1880,501405,16577,645,8434,518627,500090.5
1881,Employee_1881,875858,24963,4284,2857,905105,864233.8
1882,Employee_1882,2327436,13469,3696,6881,2344601,1948380.4
1883,Employee_1883,1939668,16561,8796,5600,1965025,1684885.8
1884,Employee_1884,2719217,28231,9417,8801,2756865,2239473.8
1885,Employee_1885,2923857,28203,3707,9641,2955767,2377856.8
1886,Employee_1886,1254808,28524,3082,4655,1286414,1190181.0
1887,Employee_1887,373390,15715,1996,5500,391101,381831.7
1888,Employee_1888,2295860,13342,7843,8700,2317045,1927234.1
1889,Employee_1889,2789692,20367,417,9638,2810476,2273805.3
1890,Employee_1890,385379,14830,1175,3798,401384,393258.3
1891,Employee_1891,1491498,29493,9344,2984,1530335,1387098.4
1892,Employee_1892,618893,15363,6850,1297,641106,623521.85
1893,Employee_1893,2377089,24461,8760,3898,2410310,2000657.3
1894,Employee_1894,1639005,17450,8833,4766,1665288,1476170.6
1895,Employee_1895,2762021,13301,6825,7113,2782147,2254380.2
1896,Employee_1896,2260709,18293,5352,3682,2284354,1910853.7
1897,Employee_1897,2580319,16131,325,1907,2596775,2130674.8
1898,Employee_1898,2868848,28165,1441,6029,2898454,2341338.3
1899,Employee_1899,440336,26167,660,3482,467163,456631.2
1900,Employee_1900,244269,17121,6876,1674,268266,266592.0
1901,Employee_1901,2141250,27748,4030,1031,2173028,1838413.0
1902,Employee_1902,2544970,18508,910,9184,2564388,2101440.0
1903,Employee_1903,477883,24389,4870,7159,507142,490845.35
1904,Employee_1904,2278268,26456,9956,3711,2314680,1934501.8
1905,Employee_1905,2208966,26095,1060,9660,2236121,1873453.2
1906,Employee_1906,607102,25612,3125,9609,635839,610718.65
1907,Employee_1907,2124940,23150,794,6330,2148884,1814833.8
1908,Employee_1908,188822,22676,4985,7146,216483,209337.0
1909,Employee_1909,1132934,25562,618,4141,1159114,1084940.2
1910,Employee_1910,454415,29226,5963,8276,489604,473309.1
1911,Employee_1911,323983,22363,3070,5064,349416,342999.35
1912,Employee_1912,1711691,27106,1402,6153,1740199,1530118.1
1913,Employee_1913,2182742,21986,3919,2204,2208647,1860444.7
1914,Employee_1914,2711005,27126,4014,6164,2742145,2231475.3
1915,Employee_1915,2194666,14226,9579,2489,2218471,1864708.5
1916,Employee_1916,1686238,18996,5338,7172,1710572,1505927.2
1917,Employee_1917,172106,18918,383,3480,191407,187927.0
1918,Employee_1918,389596,29141,1705,5003,420442,410873.95
1919,Employee_1919,1782475,10155,7478,6468,1800108,1566654.1
1920,Employee_1920,2318401,25299,4689,8602,2348389,1952860.0
1921,Employee_1921,177981,19366,8497,6269,205844,199575.0
1922,Employee_1922,2629146,14191,2604,1931,2645941,2164485.0
1923,Employee_1923,2191979,20445,2935,6962,2215359,1859922.8
1924,Employee_1924,1226633,24091,5447,6099,1256171,1163656.0
1925,Employee_1925,2880775,17071,585,3112,2898431,2340911.0
1926,Employee_1926,321959,10781,1796,1479,334536,331869.25
1927,Employee_1927,957881,12293,4588,8918,974762,919597.1
1928,Employee_1928,402484,21987,8856,2849,433327,424911.0
1929,Employee_1929,2972214,14349,4039,6632,2990602,2401094.1
1930,Employee_1930,955967,22015,5716,1993,983698,935536.7
1931,Employee_1931,2848658,29386,6930,7594,2884974,2330703.6
1932,Employee_1932,2387430,10126,5223,7708,2402779,1987275.1
1933,Employee_1933,1192217,17591,3218,8639,1213026,1125071.75
1934,Employee_1934,2068870,15675,9899,7643,2094444,1773170.3
1935,Employee_1935,1337363,18175,6062,2451,1361600,1250464.0
1936,Employee_1936,758296,24203,3050,5102,785549,754312.4
1937,Employee_1937,1090888,16584,815,1601,1108287,1042930.55
1938,Employee_1938,154763,12938,3648,5222,171349,166127.0
1939,Employee_1939,2374680,26099,5947,8480,2406726,1994057.9
1940,Employee_1940,2037022,20874,953,4260,2058849,1753196.5
1941,Employee_1941,2134819,17963,3256,6225,2156038,1818390.5
1942,Employee_1942,1423591,19898,6432,9400,1449921,1314516.4
1943,Employee_1943,107529,12202,5879,4781,125610,120829.0
1944,Employee_1944,1982623,18948,1309,9498,2002880,1708202.4
1945,Employee_1945,1291666,22695,2616,7932,1316977,1210188.6
1946,Employee_1946,728632,27312,6180,8266,762124,730376.8
1947,Employee_1947,1209999,15224,7116,9024,1232339,1139892.0
1948,Employee_1948,912539,13721,6913,6440,933173,884787.8
1949,Employee_1949,2225241,24701,2523,9377,2252465,1884758.8
1950,Employee_1950,442467,29034,2393,2014,473894,464637.0
1951,Employee_1951,1311630,13053,6982,6506,1331665,1221436.6
1952,Employee_1952,2618999,10434,1756,6278,2631189,2148684.5
1953,Employee_1953,743328,29154,8055,1430,780537,753968.7
1954,Employee_1954,2996662,26285,1706,6988,3024653,2428154.6
1955,Employee_1955,1365669,12986,1743,6998,1380398,1259917.6
1956,Employee_1956,218792,16722,8910,3808,244424,240616.0
1957,Employee_1957,1593954,27564,268,9603,1621786,1443916.4
1958,Employee_1958,1477567,19288,2494,7199,1499349,1356137.8
1959,Employee_1959,330804,27103,7611,7373,365518,356224.25
1960,Employee_1960,1400251,16340,2448,6267,1419039,1292232.2
1961,Employee_1961,2732540,17129,2558,8297,2752227,2233400.6
1962,Employee_1962,828858,17737,5250,1708,851845,816726.2
1963,Employee_1963,793877,22747,7554,3719,824178,790315.9
1964,Employee_1964,1672432,27634,4103,8062,1704169,1503146.5
1965,Employee_1965,2005744,12931,614,9811,2019289,1717570.6
1966,Employee_1966,2210247,23802,7905,9823,2241954,1876685.4
1967,Employee_1967,2039437,24397,7557,2407,2071391,1764885.8
1968,Employee_1968,2507192,13286,207,8968,2520685,2069497.3
1969,Employee_1969,1021201,13905,127,1382,1035233,980651.8
1970,Employee_1970,1169492,10237,6504,3084,1186233,1106749.6
1971,Employee_1971,1571027,18879,6329,3529,1596235,1429499.2
1972,Employee_1972,2823897,22350,7249,6252,2853496,2307900.2
1973,Employee_1973,1602959,20085,6653,9711,1629697,1447102.4
1974,Employee_1974,1577163,21852,9834,7904,1608849,1434845.9
1975,Employee_1975,259355,18521,9040,6757,286916,280159.0
1976,Employee_1976,2160284,15545,3754,2028,2179583,1838343.6
1977,Employee_1977,2433574,10207,9688,1439,2453469,2029051.4
1978,Employee_1978,1714718,24577,7368,1517,1746663,1538520.2
1979,Employee_1979,774482,10635,5425,2661,790542,759890.3
1980,Employee_1980,1745372,25589,1349,1238,1772310,1557055.7
1981,Employee_1981,2843062,10450,2121,2832,2855633,2309246.1
1982,Employee_1982,152210,17359,3087,8859,172656,163797.0
1983,Employee_1983,1667557,20159,2171,7890,1689887,1491078.6
1984,Employee_1984,2430383,22968,6382,7594,2459733,2031109.5
1985,Employee_1985,267890,13588,8990,8846,290468,281622.0
1986,Employee_1986,2531472,15157,2410,4138,2549039,2094736.4
1987,Employee_1987,2929432,15064,9018,8950,2953514,2373029.0
1988,Employee_1988,404451,18400,9220,9444,432071,416943.45
1989,Employee_1989,1769593,26048,1065,1299,1796706,1574209.6
1990,Employee_1990,1977509,26489,4277,6341,2008275,1717398.2
1991,Employee_1991,1334977,17947,4637,4145,1357561,1245493.2
1992,Employee_1992,597492,16826,3655,6796,617973,596119.65
1993,Employee_1993,2949975,17196,4981,8705,2972152,2386960.2
1994,Employee_1994,1273797,11019,9956,9805,1294772,1188216.4
1995,Employee_1995,2394907,19350,9335,1919,2423592,2010400.4
1996,Employee_1996,1906214,29115,6690,1020,1942019,1677127.8
1997,Employee_1997,384570,11338,8170,4391,404078,395050.0
1998,Employee_1998,2248982,29608,5134,6706,2283724,1910783.2
1999,Employee_1999,1142160,12445,6298,5230,1160903,1083404.3
